,date,juliandate,mag1,mag2,mag3,mag4,mag5,mag6,mag7,mag8,mag9,mag10,mag11,mag12,mag13,mag14,mag15,mag16,mag17,mag18,mag19,mag20
109,130311,2456363.67499,18.352589000000002,,15.300588999999999,15.794588999999998,17.600589,,14.698589000000002,15.380589,15.506589000000002,14.661589,,,,,15.015588999999999,14.504589,16.847589,17.299589,15.796589,16.779589
110,130315,2456367.72750,18.479858,,15.303858,15.815858,17.723858,14.138858,14.713858,15.402858,15.509858,14.666858,,,13.949858,14.128858,15.027858,14.519857999999997,16.815858,17.340857999999997,15.787857999999998,16.788857999999998
111,130322,2456374.65108,18.563836,,15.303836,15.812836,17.722836,,14.711835999999998,15.393836,15.509836,14.663836,,,13.953835999999999,14.118835999999998,15.034835999999999,14.508835999999999,16.834836,17.312836,15.798835999999998,16.704836
112,130325,2456377.72294,18.894783999999998,,15.326784000000002,15.823784000000002,17.706784,,14.739784000000002,15.400784,15.537784,14.690783999999999,,,13.976784,14.145784,15.054784,14.527783999999999,16.864784,17.362783999999998,15.835784000000002,16.839783999999998
113,130402,2456385.64794,18.593155,13.719155,15.317155,15.802154999999999,17.766154999999998,14.153154999999998,14.718155,15.401155,15.482154999999999,14.684155,,,13.964154999999998,14.136154999999999,15.035155,14.536155,16.855155,17.351155,15.812155,16.802155
114,130402,2456385.64794,18.577484,13.703484000000001,15.301484,15.786484,17.750483999999997,14.137483999999999,14.702484,15.385484,15.466484,14.668484000000001,,,13.948483999999999,14.120484,15.019484,14.520484000000002,16.839484,17.335483999999997,15.796484000000001,16.786483999999998
115,130410,2456393.73521,18.241238000000003,13.748237999999999,15.344237999999999,15.856238,17.751238,14.170238,14.752238,15.427238000000001,15.552238000000001,14.700238,,,14.009237999999998,14.190237999999999,15.060238,14.538238000000002,16.840238000000003,17.299238000000003,15.850238,16.828238000000002
116,130419,2456402.64418,18.403246,,15.340246000000002,15.837246000000002,17.764246,14.170246,14.754246,15.436246000000002,15.535246000000003,14.701246,,,13.995246,14.194246000000001,15.063246000000001,14.525246000000001,16.878246,17.389246,15.844246,16.843246
117,130427,2456410.69824,17.024445,13.803444999999998,15.361444999999998,15.891445,17.808445000000003,14.224444999999998,14.801445,15.488445,15.586445,14.754444999999999,12.941445,13.514445,14.046445,14.253445000000001,15.109445,14.600444999999999,16.921445000000002,17.434445,15.894445,16.896445
118,130505,2456418.68387,18.467954000000002,,15.281954,15.780954,17.634954,14.117954,14.694954000000001,15.353954,15.500953999999998,14.652954,,,13.938954,14.121954,15.013954,14.485954000000001,16.827954000000002,17.305954,15.784954,16.796954000000003
