,date,juliandate,mag1,mag2,mag3,mag4,mag5,mag6,mag7,mag8,mag9,mag10,mag11,mag12,mag13,mag14,mag15,mag16,mag17,mag18,mag19,mag20
32,60307,2453802.6745,20.456,,16.708000000000002,17.147000000000002,18.825,15.074000000000002,15.866000000000001,16.427000000000003,16.445000000000004,15.933000000000002,,,14.768,15.631,16.044,15.885999999999997,17.882,18.584,16.840999999999998,18.175
33,60309,2453804.69419,20.3888,,16.7378,17.1788,18.8328,,15.904800000000003,16.4448,16.4818,15.964800000000002,,,,15.645799999999998,16.078799999999998,15.915800000000003,17.916800000000002,18.6368,16.861800000000002,18.1878
34,60310,2453805.69338,20.819799999999997,,16.715799999999998,17.1638,18.8028,15.0848,15.8878,16.4348,16.467799999999997,15.9488,,,14.766800000000002,15.638800000000002,16.052799999999998,15.8958,17.8888,18.581799999999998,16.840799999999998,18.246799999999997
35,60318,2453813.68967,20.3288,14.6198,16.743799999999997,17.1758,18.732799999999997,15.1138,15.903799999999999,16.458799999999997,16.488799999999998,15.973799999999999,,14.498800000000001,14.8068,15.665799999999999,16.081799999999998,15.915799999999999,17.8858,18.647799999999997,16.8648,18.209799999999998
36,60320,2453815.72662,20.532600000000006,,16.727600000000002,17.175600000000003,18.8166,15.0976,15.8896,16.437600000000003,16.4676,15.9486,,,14.7896,15.650599999999997,16.0726,15.9046,17.9006,18.663600000000002,16.866600000000002,18.203600000000005
37,60321,2453816.66211,20.278799999999997,,16.721799999999998,17.154799999999998,18.809800000000003,15.092799999999999,15.883800000000003,16.4358,16.456799999999998,15.952800000000002,,,14.777800000000001,15.645800000000003,16.061799999999998,15.8968,17.8948,18.5918,16.8518,18.197799999999997
38,60322,2453817.6990099996,20.410400000000003,14.602399999999998,16.7224,17.1444,18.8184,15.0984,15.8834,16.4434,16.4644,15.951399999999998,,14.478399999999999,14.785400000000001,15.646399999999998,16.0674,15.9014,17.895400000000002,18.6114,16.8624,18.1914
39,60324,2453819.61704,20.4846,,16.701600000000003,17.148600000000002,18.8096,,15.8746,16.4206,16.4506,15.9276,,,,15.606599999999998,16.038600000000002,15.8726,17.8706,18.5836,16.811600000000002,18.1796
40,60326,2453821.63583,20.1434,,16.715400000000002,17.163400000000003,18.907400000000003,15.0934,15.890400000000001,16.418400000000002,16.468400000000003,15.9594,,,14.7704,15.632399999999999,16.049400000000002,15.899399999999998,17.869400000000002,18.5914,16.8454,18.195400000000003
41,60328,2453823.67085,20.460800000000003,,16.7318,17.1718,18.9288,15.104800000000001,,16.4368,16.4708,15.967800000000002,,,14.779800000000002,15.648799999999998,16.0698,15.912800000000002,17.8868,18.6148,16.8508,18.194799999999997
42,60407,2453833.64795,20.0044,,16.7264,17.1624,18.8304,15.094399999999998,15.902400000000002,16.4444,16.4594,15.9624,,,14.7784,15.637400000000001,16.0614,15.899399999999998,17.881400000000003,18.576400000000003,16.8394,18.1884
43,60417,2453843.65595,20.2586,14.619599999999998,16.732599999999998,17.1806,18.8756,15.1146,15.900599999999995,16.470599999999997,16.479599999999998,15.969599999999998,,14.497599999999998,14.796600000000002,15.6736,16.089600000000004,15.923599999999999,17.8936,18.654600000000002,16.876600000000003,18.209600000000002
44,60419,2453845.61565,20.4084,14.6064,16.7294,17.1714,18.814400000000006,15.098400000000002,15.888400000000003,16.437400000000004,16.468400000000003,15.9564,,14.4834,14.787399999999998,15.657399999999999,16.074400000000004,15.905399999999998,17.873399999999997,18.644400000000005,16.839399999999998,18.189400000000006
45,60421,2453847.5813,20.2448,14.615800000000002,16.732799999999997,17.1788,18.927799999999998,15.112800000000002,15.920800000000002,16.432799999999997,16.4908,15.976800000000003,,,14.787799999999999,15.6548,16.084799999999998,15.935800000000002,17.8868,18.5668,16.866799999999998,18.193799999999996
46,60423,2453849.55076,20.201400000000003,,16.721400000000003,17.134400000000003,18.891400000000004,15.094399999999997,15.897400000000003,16.4234,16.466400000000004,15.949399999999999,,,14.7804,15.6464,16.057400000000005,15.911399999999999,17.8854,18.611400000000003,16.8484,18.176400000000005
47,60424,2453850.52536,19.851599999999998,,16.721600000000002,17.156600000000005,18.846600000000002,15.0896,15.866600000000004,16.425600000000003,16.465600000000002,15.9536,,,14.779599999999999,15.6356,16.050600000000003,15.9016,17.888600000000004,18.6066,16.845599999999997,18.1676
48,80224,2454521.7805,20.2504,,16.7144,17.1644,18.887400000000003,,15.8724,16.4254,16.466400000000004,15.9504,,,,15.6534,16.0574,15.8944,17.904400000000003,18.612400000000004,16.840400000000002,18.202400000000004
49,81214,2454815.80259,20.1074,,16.690399999999997,17.124399999999998,18.7914,,15.7414,16.4244,16.444399999999998,15.935399999999998,,,,15.6014,16.0464,15.907399999999999,17.862399999999997,18.5934,16.8264,18.1764
50,81217,2454818.79401,20.869399999999995,,16.667399999999997,17.107400000000002,18.6514,,15.835399999999996,16.4094,16.421400000000002,15.905399999999997,,,,15.5664,16.0234,15.8794,17.8314,18.5534,16.7974,18.085400000000003
51,81220,2454821.8024,19.9524,,16.6704,17.1084,18.824399999999997,,15.8184,16.4034,16.4254,15.907399999999999,,,14.7514,15.6004,16.0224,15.8644,17.8284,18.563399999999998,16.8104,18.124399999999998
52,81224,2454825.76882,19.8246,,16.6686,17.112599999999997,18.8606,,15.8226,16.399600000000003,16.423599999999997,15.908599999999998,,,,15.5916,16.018599999999996,15.858600000000001,17.838600000000003,18.554599999999997,16.8126,18.130599999999998
53,81227,2454828.8153,19.956599999999998,,16.7266,17.167599999999997,18.8006,,15.855599999999999,16.460599999999996,16.4746,15.968599999999999,,,,15.6346,16.091600000000003,15.926599999999997,17.895599999999998,18.618599999999997,16.8586,18.186599999999995
54,90108,2454840.7581599997,19.882200000000005,,16.733200000000004,17.1812,18.8242,15.1182,,16.4552,16.4872,15.9812,,,14.802200000000001,15.672199999999998,16.0902,15.959200000000001,17.892200000000003,18.608200000000004,16.869200000000003,18.174200000000003
55,90115,2454847.70033,,,,,,,,,,,,,,,,,,,,
56,90119,2454851.79041,,,,,,,,,,,,,,,,,,,,
57,90123,2454855.85117,,,,,,,,,,,,,,,,,,,,
58,90127,2454859.75231,,,,,,,,,,,,,,,,,,,,
59,90204,2454867.7337700003,,,,,,,,,,,,,,,,,,,,
60,90208,2454871.72938,,,,,,,,,,,,,,,,,,,,
61,90212,2454875.72246,,,,,,,,,,,,,,,,,,,,
62,90216,2454879.68305,,,,,,,,,,,,,,,,,,,,
63,90219,2454882.76816,20.696799999999996,,16.9818,17.433799999999998,19.153799999999997,15.367799999999999,16.181799999999996,16.736799999999995,16.7408,16.227800000000002,,,15.049800000000001,15.920800000000002,16.1348,24.627799999999993,18.147799999999997,18.8808,17.104799999999997,18.446799999999996
64,90222,2454885.73558,20.0298,,16.7428,17.1788,18.9058,15.1008,15.909800000000002,16.4338,16.4928,15.9828,,,14.8198,15.6998,16.070800000000002,15.9198,17.8978,18.6378,16.869799999999998,18.2258
65,90312,2454903.71213,20.1588,,16.674799999999998,17.124799999999997,18.8188,,15.839799999999999,16.409799999999997,16.4288,15.906799999999999,,,,15.6148,16.034799999999997,15.874799999999999,17.8368,18.510799999999996,16.8028,18.140799999999995
66,90321,2454912.71944,20.117,,16.699,17.149,18.878999999999998,,,16.412000000000003,16.458000000000002,15.941999999999998,,,,15.627999999999998,16.059,15.906,17.855000000000004,18.419,16.839000000000002,18.180000000000003
67,90407,2454929.67103,19.902,,16.738000000000003,17.186,18.924000000000003,,,16.428,,39.782,,,,15.664,16.056,15.927999999999999,17.911,18.644000000000002,16.874000000000002,18.273000000000003
68,90410,2454932.6486299997,19.990400000000005,,16.706400000000002,17.140400000000003,18.8514,,15.8664,16.447400000000002,16.456400000000002,15.932400000000003,,,,15.639400000000002,16.065400000000004,15.905400000000002,17.875400000000003,18.572400000000002,16.840400000000002,18.177400000000002
69,90413,2454935.6551099997,19.910000000000004,,16.704000000000004,17.136000000000003,18.874000000000002,15.062999999999999,15.866999999999999,16.447000000000003,16.450000000000003,15.934000000000003,,,14.773,15.633,16.065,15.914,17.862000000000002,18.590000000000003,16.843,18.182000000000002
70,90416,2454938.6784599996,19.920399999999997,14.717400000000001,16.8234,17.267400000000002,18.966400000000004,15.197400000000002,,16.511400000000002,16.572400000000002,15.6464,,14.5884,14.9024,15.7574,16.1544,16.0074,18.0074,18.7344,16.9514,18.2944
71,90418,2454940.61659,19.7704,14.7474,16.8534,17.296400000000002,19.027400000000004,15.228399999999999,15.7114,16.561400000000003,16.6064,16.096400000000003,,14.623400000000002,14.9304,15.777400000000002,16.206400000000002,16.0634,18.017400000000002,18.7854,16.985400000000002,18.325400000000002
72,90420,2454942.63568,19.921000000000003,,16.702,17.143000000000004,18.874000000000006,,15.739,16.413999999999998,16.456999999999997,15.94,,,,15.629999999999999,16.058000000000003,15.903999999999998,17.855999999999998,18.583000000000002,16.816,18.182
73,90423,2454945.608,20.1674,,16.6914,17.174400000000002,18.883400000000005,,15.905399999999998,16.471400000000003,16.4984,15.9734,,,,15.672400000000001,16.0984,15.939400000000001,17.918400000000005,18.5954,16.8834,18.213400000000004
74,90424,2454946.51573,19.994799999999998,,16.689799999999998,17.1298,18.8178,,15.854800000000001,16.4288,16.439799999999998,15.919799999999999,,,,15.6118,16.0468,15.892799999999998,17.855800000000002,18.5658,16.8348,18.159799999999997
75,90424,2454946.5682200002,20.048799999999996,,16.695799999999995,17.125799999999995,18.8278,,15.859799999999998,16.433799999999998,16.441799999999997,15.929799999999998,,,,15.6188,16.051799999999997,15.8958,17.869799999999998,18.563799999999997,16.834799999999998,18.170799999999996
76,90424,2454946.62264,20.062,,16.705,17.145,18.865000000000002,,15.867999999999997,16.445,16.449,15.941999999999998,,,,15.64,16.072,15.911999999999997,17.867,18.606,16.789,18.143
77,90424,2454946.69407,19.8772,,16.7282,17.1602,18.883200000000002,,15.887199999999998,16.4652,16.4742,15.960199999999999,,,14.795200000000001,15.6572,16.0952,15.927199999999997,17.897199999999998,18.6232,16.868199999999998,18.194200000000002
78,90424,2454946.74785,20.0996,,16.714599999999997,17.153599999999997,18.883599999999998,,15.879599999999996,16.453599999999998,16.4726,15.948599999999999,,,,15.649599999999998,16.086599999999997,15.926599999999997,17.8716,18.600599999999996,16.859599999999997,18.188599999999997
79,90610,2454993.56641,19.88952,,16.69252,17.128519999999998,18.721519999999995,,15.851519999999997,16.42052,16.440519999999996,15.92352,,,14.75952,15.636519999999999,16.052519999999998,15.895520000000001,17.861519999999995,18.583520000000004,16.82652,18.17952
80,90612,2454995.57824,19.80032,,16.74732,17.182319999999997,18.91632,15.12232,,16.46232,16.499319999999997,15.958320000000002,,,14.81132,15.69232,16.110319999999998,15.95132,17.895319999999998,18.65232,16.87332,18.21232
81,110402,2455654.66245,19.832240000000002,,16.73224,17.16224,18.900240000000007,15.09824,15.891239999999998,16.445240000000002,16.48324,15.971240000000003,,,14.78424,15.651240000000001,16.060240000000004,15.876240000000005,17.907240000000005,18.64124,16.85124,18.204240000000002
82,110407,2455659.65099,19.757240000000007,,16.746240000000004,17.18324,18.932240000000004,15.10624,15.900239999999998,16.454240000000002,16.49124,15.977239999999997,,,14.79524,15.654239999999998,16.076240000000002,15.886240000000003,17.911240000000003,18.636239999999997,16.85724,18.194240000000004
83,110424,2455676.56088,19.920240000000003,,16.701240000000002,17.135240000000003,18.86324,,15.85224,16.40724,16.443240000000003,15.92724,,,,15.60824,16.02324,15.82624,17.86624,18.569240000000004,16.82824,18.15824
