,date,juliandate,NMraw,mag3,mag4,mag9,mag10,mag17,mag19,mag20,merr1,offset,std,NMcal
21,41209,2453349.81044,23.803,20.627,21.083000000000002,20.382,19.865,21.798000000000002,20.781,22.066999999999997,0.09300000000000001,3.913285714285714,0.017153369792440493,19.889714285714287
22,41211,2453351.81593,23.268,19.927,20.381,19.687,19.166,21.101999999999997,20.065,21.397,0.066,3.216428571428571,0.004894116973687282,20.051571428571428
23,41213,2453353.8089,22.769000000000002,19.624000000000002,20.06,19.378,18.855,20.803,19.759,21.11,0.044000000000000004,2.9112857142857145,0.008199883855113011,19.857714285714287
24,41215,2453355.7812099997,22.764,19.575,20.01,19.319000000000003,18.799,20.744,19.706,21.031,0.042,2.8534285714285716,0.008734169352947822,19.910571428571426
25,41217,2453357.76148,22.671999999999997,19.569000000000003,20.025,19.331,18.820999999999998,20.735,19.687,21.046999999999997,0.039,2.857857142857142,0.0106368631251468,19.814142857142855
26,41219,2453359.75825,22.68,19.564,20.012,19.328,18.809,20.741999999999997,19.683,21.023000000000003,0.035,2.850142857142857,0.012157694016954166,19.829857142857144
27,50101,2453372.77892,22.954,19.56,20.007,19.315,18.801,20.701999999999998,19.673,21.006,0.07200000000000001,2.836285714285714,0.015206514894575624,20.117714285714285
28,50103,2453374.6996400002,22.535999999999998,19.746,20.188,19.500999999999998,,20.915,19.865,21.226999999999997,0.043,3.0303333333333313,0.008238122763546993,19.505666666666666
29,50106,2453377.76389,22.913,19.592,20.024,19.348,18.829,20.766,19.735,21.086,0.043,2.881428571428571,0.009727232269151391,20.03157142857143
30,50108,2453379.78087,22.815,19.558,20.000999999999998,19.308,18.788,20.72,19.699,21.011999999999997,0.038,2.8394285714285705,0.008904252595624652,19.97557142857143
31,50110,2453381.73796,23.174,19.662,20.109,19.409000000000002,18.892,20.83,19.782,21.131,0.057999999999999996,2.9435714285714285,0.0071380936496705525,20.230428571428572
32,50112,2453383.7039900003,22.976999999999997,19.749000000000002,20.199,19.500999999999998,18.980999999999998,20.936,19.896,21.212,0.042,3.037714285714286,0.011131251587500522,19.93928571428571
33,50114,2453385.70178,22.756,19.601,20.047,19.363,18.840999999999998,20.77,19.727999999999998,21.068,0.044000000000000004,2.886857142857142,0.006309478885786224,19.869142857142858
34,50122,2453393.79502,22.794,19.759,20.184,19.5,18.97,20.866999999999997,19.885,21.209,0.071,3.023428571428571,0.019103726886451573,19.77057142857143
35,50125,2453396.6878299997,23.053,19.674,20.128,19.418,18.895,20.816,19.812,21.154,0.129,2.955285714285714,0.012175306782029216,20.097714285714286
36,50126,2453397.68466,22.967,19.632,20.092,19.396,18.871,20.785999999999998,19.764,21.095,0.102,2.9179999999999993,0.01011599393704418,20.049
37,50127,2453398.68067,22.881999999999998,19.639,20.09,19.393,18.879,20.801,19.72,21.141,0.087,2.9218571428571423,0.02486247890179789,19.960142857142856
38,50202,2453404.79503,22.528000000000002,19.87,20.349,19.652,19.137999999999998,21.064,20.002,21.353,0.037000000000000005,3.174,0.015198684153629701,19.354000000000003
39,50203,2453405.7349099996,22.844,19.608,20.059,19.371,18.845,20.785999999999998,19.759,21.09,0.035,2.901142857142857,0.004810702354311478,19.942857142857143
40,50205,2453407.7519400003,23.224,19.717,20.171,19.477,18.952,20.889,19.858,21.195,0.059000000000000004,3.007,0.002886751346406276,20.217
41,50207,2453409.7696599998,23.09,19.627,20.078,19.385,18.862000000000002,20.796999999999997,19.769000000000002,21.105,0.042,2.9161428571428574,0.002340126166409481,20.17385714285714
42,50209,2453411.8058700003,22.664,19.623,20.077,19.385,18.855,20.8,19.77,21.112,0.031,2.9160000000000004,0.00577350269188953,19.748
43,50210,2453412.74162,22.94,19.639,20.088,19.396,18.878,20.794,19.76,21.073,0.049,2.9168571428571433,0.016737468659957573,20.023142857142858
44,50212,2453414.78824,22.386999999999997,19.654,20.097,19.419,18.9,20.803,19.762,21.115,0.027000000000000003,2.934285714285714,0.01457982951107601,19.452714285714283
45,50213,2453415.8301,22.605999999999998,19.667,20.108,19.427,18.907,20.769000000000002,19.765,21.125,0.028999999999999998,2.9368571428571433,0.026181600227568377,19.669142857142855
46,50218,2453420.78644,22.94,19.72,20.162,19.458,18.942999999999998,20.864,19.855,21.177,0.042,2.9955714285714277,0.010080627342546427,19.944428571428574
47,50219,2453421.83676,22.644000000000002,19.74,20.197,19.502,18.973,20.904,19.877,21.23,0.031,3.0304285714285704,0.00639940473418002,19.613571428571433
48,50224,2453426.73941,22.891,19.643,20.078,19.389,18.866,20.747,19.78,21.127,0.10400000000000001,2.917142857142857,0.023561469757668617,19.973857142857142
49,50225,2453427.7656099997,22.701,19.673,20.118,19.429000000000002,18.903,20.864,19.803,21.11,0.083,2.9557142857142855,0.01897115605083797,19.745285714285714
50,50228,2453430.7291900003,23.037,19.679000000000002,20.099,19.42,18.902,20.81,19.785999999999998,21.151999999999997,0.08900000000000001,2.948285714285714,0.014174087692208273,20.088714285714286
51,50303,2453433.75182,22.971999999999998,19.669,20.077,19.413,18.894000000000002,20.793000000000003,19.785999999999998,21.131,0.055,2.936142857142858,0.01610826466372052,20.03585714285714
52,50305,2453435.76881,22.772,19.677,20.118,19.421,18.907,20.83,19.774,21.127,0.037000000000000005,2.9491428571428564,0.014392458342611675,19.822857142857142
53,50308,2453438.7297400003,22.875,20.009,20.458,19.744,19.24,21.149,20.137999999999998,21.465999999999998,0.043,3.284857142857142,0.01195029387977689,19.590142857142858
54,50312,2453442.72665,22.721,19.682000000000002,20.127,19.430999999999997,18.913,20.853,19.803,21.129,0.035,2.9611428571428573,0.011922367933515905,19.759857142857143
55,50315,2453445.76191,23.107,19.697,20.139,19.455,18.938,20.854,19.819000000000003,21.138,0.04,2.9757142857142855,0.014091537480767044,20.131285714285713
56,50318,2453448.66455,24.081999999999997,20.523000000000003,20.989,20.275,19.755,21.673000000000002,20.665,21.982,0.09699999999999999,3.8074285714285714,0.012985339719017662,20.274571428571427
57,50323,2453453.6797,23.303,19.674,20.132,19.437,18.92,20.892,19.805999999999997,21.185,0.14,2.9765714285714284,0.019713423031514413,20.326428571428572
58,50329,2453459.6764599998,22.758000000000003,19.715,20.174,19.47,18.957,20.889,19.836,21.179000000000002,0.069,3.0014285714285713,0.010438025721095208,19.75657142857143
59,50330,2453460.6214400004,22.781999999999996,19.733,20.174,19.48,18.968,20.875999999999998,19.842,21.191,0.064,3.007714285714285,0.011643514442530593,19.77428571428571
60,50331,2453461.6927799997,23.328000000000003,19.726,20.179000000000002,19.483,18.959,20.884,19.864,21.204,0.091,3.012714285714286,0.004889249626152712,20.315285714285718
61,50403,2453464.58208,22.947,19.708,20.154,19.473,18.947,20.875999999999998,19.840999999999998,21.165,0.045,2.99342857142857,0.008922950611719204,19.95357142857143
62,50406,2453467.60788,22.664,19.72,20.160999999999998,19.475,18.955,20.879,19.855999999999998,21.208000000000002,0.033,3.006285714285714,0.00626403186768318,19.657714285714288
63,50409,2453470.69251,23.07,19.707,20.158,19.458,18.94,20.848000000000003,19.808,21.16,0.045,2.9812857142857148,0.015776715814922626,20.088714285714286
64,50412,2453473.6403,22.804000000000002,19.733,20.158,19.48,18.976,20.849,19.847,21.191999999999997,0.045,3.0035714285714286,0.019121167527562644,19.800428571428572
65,50415,2453476.66241,22.903000000000002,19.680999999999997,20.129,19.437,18.92,20.848000000000003,19.814,21.142,0.040999999999999995,2.965857142857143,0.006517376042336485,19.93714285714286
66,50417,2453478.58006,23.145,19.677,20.122,19.433,18.909000000000002,20.835,19.813,21.139,0.069,2.9597142857142855,0.006019808571692233,20.185285714285715
67,50430,2453491.5739700003,22.967,19.621,20.137,19.447,18.929000000000002,20.83,19.823,21.156,0.044000000000000004,2.9618571428571423,0.02456575238978031,20.005142857142857
68,50508,2453499.58958,23.316,20.173,20.63,19.92,19.403,21.339000000000002,20.299,21.64,0.061,3.456285714285714,0.007994045403079993,19.859714285714286
69,50511,2453502.52999,25.734,20.921999999999997,21.36,20.643,20.119,22.054000000000002,21.011999999999997,22.381,0.557,4.182999999999999,0.018312108926397414,21.551000000000002
70,50513,2453504.59633,22.665,19.839000000000002,20.274,19.579,19.073,20.995,19.967,21.296999999999997,0.034,3.116285714285714,0.00767494377210135,19.548714285714286
71,50529,2453520.58291,23.068,19.750999999999998,20.192,19.493,18.975,20.909000000000002,19.877,21.221,0.051,3.0297142857142854,0.00590802521185642,20.038285714285717
72,50601,2453523.52753,23.025,19.721,20.15,19.468,18.95,20.9,19.862000000000002,21.197,0.040999999999999995,3.005428571428571,0.010097147168908758,20.019571428571428
73,50607,2453529.48345,23.295,20.147000000000002,20.581,19.902,19.399,21.309,20.244,21.584,0.055,3.4222857142857146,0.021100665753446376,19.872714285714288
74,50710,2453562.50748,23.017,19.774,20.219,19.519000000000002,19.006,20.93,19.895,21.236,0.046,3.0527142857142864,0.0071113591226507,19.96428571428571
75,50724,2453576.53035,22.923000000000002,19.815,20.25,19.557000000000002,19.039,20.974,19.938,21.158,0.046,3.074428571428572,0.047331656576588395,19.84857142857143
76,60109,2453745.8116099997,23.503,19.945999999999998,20.393,19.695,19.177,21.064,20.075,21.397,0.057,3.219571428571428,0.01820125584366049,20.283428571428573
77,60110,2453746.81446,23.325,19.96,20.405,19.697,19.184,21.128,20.087,21.434,0.045,3.240714285714286,0.008320943169848369,20.084285714285713
78,60111,2453747.8121700003,23.176,19.753,20.197,19.498,18.986,20.930999999999997,19.89,21.201999999999998,0.067,3.0352857142857137,0.012432675841170854,20.140714285714285
79,60112,2453748.76314,23.409000000000002,19.8,20.232,19.547,19.045,20.993000000000002,19.885,21.273000000000003,0.15,3.080714285714287,0.02421235418619894,20.328285714285716
80,60114,2453750.80725,23.241,19.83,20.29,19.578,19.059,20.97,19.942,21.269000000000002,0.11900000000000001,3.1039999999999996,0.017972200755590816,20.137
81,60116,2453752.8458,23.384,19.807000000000002,20.258,19.564,19.044,20.934,19.928,21.256999999999998,0.11599999999999999,3.083142857142857,0.017247498093278163,20.300857142857144
82,60117,2453753.72606,23.529,19.855,20.285999999999998,19.616,19.105,20.99,19.972,21.308000000000003,0.115,3.1317142857142857,0.016879122071515592,20.397285714285715
83,60118,2453754.80033,23.095,19.852,20.301,19.614,19.105999999999998,21.014,19.972,21.338,0.069,3.1409999999999996,0.010754843870011662,19.954
84,60119,2453755.76528,23.119,19.859,20.305,19.602,19.089000000000002,20.656999999999996,19.994,21.326999999999998,0.078,3.0889999999999995,0.13769410541727994,20.03
85,60120,2453756.77379,22.967,19.866,20.314,19.615,19.099,21.045,20.009,21.343000000000004,0.069,3.154428571428572,0.0065283265557906445,19.812571428571427
86,60121,2453757.8153,23.65,19.947,20.393,19.677,19.171,21.115,20.087,21.388,0.11199999999999999,3.2239999999999998,0.015885003409926386,20.426
87,60122,2453758.72606,23.430999999999997,19.893,20.287,19.642,19.131,21.072,20.035999999999998,21.346,0.08900000000000001,3.1709999999999994,0.022627416997980834,20.259999999999998
88,60123,2453759.7209099997,23.314,19.791,20.238,19.547,19.029,20.97,19.941,21.263,0.055999999999999994,3.081285714285714,0.006750661343136705,20.232714285714287
89,60124,2453760.78197,23.52,19.783,20.222,19.53,19.012,20.962,19.916,21.26,0.07,3.0678571428571435,0.0077980461533174285,20.452142857142857
90,60125,2453761.79598,23.416999999999998,19.811,20.265,19.563,19.046,20.998,19.947,21.276999999999997,0.055,3.0995714285714278,0.009930712342010692,20.31742857142857
91,60126,2453762.80028,23.26,19.816,20.234,19.575,19.048,20.968000000000004,19.93,21.263,0.055,3.0891428571428574,0.014076322571752705,20.170857142857145
92,60127,2453763.6856299997,23.123,19.843,20.281,19.596,19.088,20.986,19.958,21.291,0.044000000000000004,3.1189999999999998,0.014282856857047499,20.004
93,60128,2453764.79478,23.113000000000003,19.825,20.252,19.58,19.065,20.984,19.941,21.28,0.047,3.1024285714285713,0.01132632836745078,20.01057142857143
94,60129,2453765.7869,23.468000000000004,19.859,20.308,19.62,19.105999999999998,21.008000000000003,19.971,21.287,0.059000000000000004,3.1355714285714287,0.021282677955356242,20.332428571428576
95,60130,2453766.65058,23.346999999999998,19.882,20.328,19.646,19.123,21.049,19.988,21.324,0.052000000000000005,3.161428571428572,0.017605464519711116,20.185571428571425
96,60131,2453767.7296700003,23.151,19.813,20.253,19.563,19.058,20.98,19.935,21.275,0.051,3.0952857142857133,0.008807464366764403,20.055714285714288
97,60203,2453770.79408,24.378,20.881,21.33,20.63,20.119,22.03,21.026,22.388,0.114,4.170571428571429,0.014830791649547672,20.207428571428572
98,60204,2453771.69613,23.23,19.805,20.245,19.547,19.035999999999998,20.971,19.932000000000002,21.278000000000002,0.049,3.0862857142857147,0.005879747321872844,20.143714285714285
99,60205,2453772.79105,23.406999999999996,19.817999999999998,20.262999999999998,19.548,19.039,20.986,19.955,21.291999999999998,0.052000000000000005,3.0987142857142844,0.011041048949467867,20.308285714285713
100,60206,2453773.72946,23.234,19.817999999999998,20.261,19.559,19.05,20.995,19.944000000000003,21.281999999999996,0.045,3.0998571428571426,0.009227288721111239,20.13414285714286
101,60207,2453774.77784,23.17,19.8,20.249000000000002,19.544,19.032,20.986,19.886,21.256,0.042,3.077571428571429,0.022314846648674235,20.092428571428574
102,60208,2453775.6787400004,23.228,19.801,20.239,19.539,19.025,20.976999999999997,19.94,21.273000000000003,0.081,3.083428571428571,0.009863352081572447,20.14457142857143
103,60209,2453776.6655900003,23.244,19.848,20.289,19.607,19.101,20.988000000000003,19.964000000000002,21.314,0.094,3.128714285714286,0.01482918615116181,20.115285714285715
104,60210,2453777.70041,23.545,19.83,20.24,19.598,19.088,20.99,19.947,21.301,0.133,3.1119999999999988,0.01936491673105274,20.433000000000003
105,60211,2453778.69813,24.151,19.824,20.269000000000002,19.6,19.079,20.999000000000002,19.977999999999998,21.296999999999997,0.292,3.1194285714285717,0.009744351233163182,21.03157142857143
106,60212,2453779.7557200002,23.869,19.825,20.261,19.574,19.055999999999997,21.016,19.964000000000002,21.267,0.27399999999999997,3.107571428571428,0.01778442336101996,20.76142857142857
107,60216,2453783.71485,23.086,19.864,20.303,19.588,19.073,21.006,19.995,21.345,0.087,3.137714285714286,0.015206514894575624,19.948285714285714
108,60217,2453784.73548,23.315,19.844,20.28,19.567,19.055999999999997,21.024,19.954,21.289,0.098,3.114857142857143,0.018297801064856952,20.200142857142858
109,60218,2453785.7688599997,23.459,19.840999999999998,20.283,19.577,19.072,21.008000000000003,19.979,21.326999999999998,0.10400000000000001,3.125285714285714,0.009499373413003078,20.333714285714287
110,60219,2453786.71907,23.628,19.814,20.253,19.56,19.039,20.958000000000002,19.945999999999998,21.26,0.106,3.0885714285714285,0.011341033798548172,20.539428571428573
111,60220,2453787.7258099997,23.414,19.785999999999998,20.227999999999998,19.527,19.009,20.956,19.914,21.247,0.068,3.065285714285714,0.00832094316999069,20.348714285714287
112,60221,2453788.73231,23.563000000000002,19.807000000000002,20.249000000000002,19.545,19.035,20.988000000000003,19.929000000000002,21.289,0.07400000000000001,3.090285714285716,0.011729084728753995,20.472714285714286
113,60222,2453789.7242900003,23.454,19.769000000000002,20.224,19.521,19.004,20.941999999999997,19.906,21.243000000000002,0.06,3.057,0.0048304589154276245,20.397000000000002
114,60223,2453790.73751,23.516,19.797,20.236,19.539,19.023,20.941999999999997,19.917,21.281,0.075,3.0749999999999997,0.010598742063639794,20.441
115,60224,2453791.67928,23.328000000000003,19.805999999999997,20.264,19.577,19.064,20.99,19.953,21.3,0.057,3.106285714285714,0.005908025212056866,20.221714285714288
116,60225,2453792.7929700003,23.194000000000003,19.86,20.287,19.604,19.084,21.028000000000002,19.984,21.329,0.054000000000000006,3.1380000000000003,0.00830662386283925,20.056
117,60226,2453793.69152,22.5,19.86,20.309,19.604,19.089000000000002,21.024,19.986,21.32,0.027999999999999997,3.1402857142857146,0.00763138881462174,19.359714285714286
118,60302,2453797.77703,23.383000000000003,19.809,20.249000000000002,19.553,19.027,20.941,19.938,21.274,0.064,3.0830000000000006,0.011818065267402133,20.3
119,60303,2453798.78437,23.263,19.825,20.261,19.567999999999998,19.052,20.99,19.957,21.3,0.053,3.1061428571428564,0.006039552175102951,20.156857142857145
120,60304,2453799.7121099997,23.333000000000002,19.838,20.274,19.586,19.076,20.864,19.980999999999998,21.319000000000003,0.055999999999999994,3.104,0.053319789947059965,20.229000000000003
121,60305,2453800.69919,23.566999999999997,19.785,20.226,19.525,19.009,20.949,19.913,21.096999999999998,0.059000000000000004,3.0419999999999994,0.059886002816462836,20.525
122,60306,2453801.71375,23.513,19.813,20.254,19.557000000000002,19.041,20.976,19.923,21.25,0.059000000000000004,3.0862857142857143,0.014851647335255194,20.426714285714286
123,60307,2453802.6745,23.561,19.813,20.252,19.55,19.038,20.987,19.945999999999998,21.28,0.073,3.093714285714285,0.009178131358737407,20.467285714285715
124,60308,2453803.6499099997,23.778000000000002,19.825,20.285,19.562,19.055,21.005,19.961,21.288,0.12,3.110142857142857,0.01270732821947918,20.667857142857144
125,60309,2453804.69419,23.471,19.82,20.261,19.564,19.047,20.999000000000002,19.944000000000003,21.27,0.10300000000000001,3.0992857142857146,0.012512850537400373,20.371714285714287
126,60310,2453805.69338,23.935,19.831,20.279,19.583,19.064,21.004,19.956,21.362,0.184,3.1241428571428567,0.021919767117318016,20.81085714285714
127,60318,2453813.68967,23.418000000000003,19.833,20.265,19.578,19.063,20.975,19.954,21.299,0.107,3.1081428571428567,0.00861062466619567,20.309857142857147
128,60320,2453815.72662,23.648000000000003,19.843,20.291,19.583,19.064,21.016,19.982,21.319000000000003,0.114,3.126857142857143,0.009370673604785176,20.52114285714286
129,60321,2453816.66211,23.401999999999997,19.845,20.278,19.58,19.076,21.018,19.975,21.320999999999998,0.071,3.1261428571428564,0.009754120008549406,20.27585714285714
130,60322,2453817.6990099996,23.554000000000002,19.866,20.288,19.608,19.095,21.039,20.006,21.335,0.07200000000000001,3.146714285714286,0.011220729116518625,20.407285714285717
131,60324,2453819.61704,23.61,19.827,20.274,19.576,19.053,20.996,19.937,21.305,0.062,3.1082857142857145,0.010796824930064702,20.501714285714286
132,60326,2453821.63583,23.256999999999998,19.829,20.277,19.582,19.073,20.983,19.959,21.309,0.057,3.114571428571429,0.006924765768827142,20.142428571428567
133,60328,2453823.67085,23.578000000000003,19.849,20.289,19.588,19.085,21.004,19.968,21.311999999999998,0.068,3.126428571428572,0.008223080178224141,20.45157142857143
134,60403,2453829.60788,23.671999999999997,19.87,20.303,19.602999999999998,19.088,21.034000000000002,19.995,21.311,0.08,3.1420000000000003,0.013012814197340322,20.529999999999998
135,60404,2453830.60773,23.397,19.864,20.301,19.602999999999998,19.094,20.994,19.993,21.320999999999998,0.068,3.137142857142856,0.012720437249169686,20.259857142857143
136,60406,2453832.65306,23.429000000000002,19.871,20.314,19.628,19.109,21.05,20.006,21.325,0.084,3.156142857142857,0.0106368631251468,20.272857142857145
137,60407,2453833.64795,23.136,19.858,20.294,19.590999999999998,19.094,21.013,19.971,21.32,0.067,3.133,0.010360180178565862,20.003
138,60417,2453843.65595,23.394000000000002,19.868,20.316,19.615,19.105,21.029,20.012,21.345,0.10400000000000001,3.1542857142857135,0.005648430038904612,20.23971428571429
139,60419,2453845.61565,23.546999999999997,19.868,20.31,19.607,19.095,21.011999999999997,19.977999999999998,21.328000000000003,0.073,3.141142857142856,0.01049489671893955,20.40585714285714
140,60420,2453846.6036799997,23.315,19.861,20.317999999999998,19.609,19.102999999999998,21.031999999999996,19.992,21.338,0.065,3.1489999999999996,0.006582805886009177,20.166
141,60421,2453847.5813,23.368000000000002,19.855999999999998,20.302,19.614,19.1,21.01,19.99,21.316999999999997,0.053,3.1398571428571422,0.008414839499959248,20.22814285714286
142,60422,2453848.58683,23.79,19.875,20.317,19.617,19.108,21.037,19.992,21.331,0.08900000000000001,3.1524285714285716,0.009126100716345344,20.637571428571427
143,60423,2453849.55076,23.358,19.878,20.291,19.623,19.105999999999998,21.041999999999998,20.005,21.333000000000002,0.057,3.152571428571428,0.012259107401693262,20.205428571428573
144,60424,2453850.52536,23.041999999999998,19.912,20.347,19.656,19.144000000000002,21.079,20.035999999999998,21.358,0.039,3.1888571428571426,0.011231333720598126,19.853142857142856
145,60425,2453851.56416,23.189,19.891,20.332,19.65,19.137,21.043000000000003,20.002,21.353,0.05,3.1711428571428573,0.012428845098250174,20.017857142857142
146,60426,2453852.62176,23.283,19.91,20.35,19.645,19.142,21.061999999999998,20.031,21.379,0.054000000000000006,3.187,0.008286535263075802,20.096
147,60427,2453853.64932,23.002,19.878,20.328,19.625999999999998,19.116,21.055999999999997,20.012,21.349,0.039,3.164999999999999,0.006658328118611253,19.837
148,60430,2453856.67141,23.409000000000002,19.904,20.35,19.643,19.134,21.079,20.033,21.377,0.07,3.1871428571428573,0.008395009855716826,20.221857142857147
149,60505,2453861.59535,23.575,20.149,20.593000000000004,19.893,19.386,21.314,20.249000000000002,21.614,0.095,3.426857142857144,0.013655628527402238,20.148142857142854
150,60506,2453862.59006,23.18,19.89,20.329,19.636,19.128,21.063000000000002,20.018,21.337,0.067,3.1701428571428574,0.01213024555171492,20.009857142857143
151,60507,2453863.49598,23.415,19.942,20.379,19.676,19.160999999999998,21.035999999999998,20.052,21.381,0.109,3.2024285714285705,0.024227100135009578,20.21257142857143
152,60507,2453863.52555,23.555999999999997,19.993,20.44,19.74,19.227,21.133000000000003,20.124000000000002,21.458000000000002,0.134,3.2721428571428577,0.009957050624704446,20.28385714285714
153,60507,2453863.54841,24.366999999999997,20.17,20.63,19.925,19.41,21.337,20.292,21.656999999999996,0.28800000000000003,3.4587142857142856,0.009086882225001229,20.90828571428571
154,60507,2453863.57842,23.276,19.942999999999998,20.352999999999998,19.691,19.18,21.092,20.082,21.386999999999997,0.087,3.2168571428571413,0.016667619020450487,20.05914285714286
155,60507,2453863.60974,23.436999999999998,19.871,20.33,19.627,19.115,21.03,20.008,21.325,0.096,3.1565714285714277,0.011414276774489009,20.28042857142857
156,60507,2453863.65995,23.666999999999998,19.912,20.35,19.658,19.137,21.058000000000003,20.000999999999998,21.35,0.115,3.179428571428572,0.01798014778263146,20.487571428571425
157,60507,2453863.69889,23.75,19.97,20.403,19.694000000000003,19.197,21.185,20.082,21.421999999999997,0.122,3.248999999999999,0.027386127875237202,20.501
158,60508,2453864.59547,23.3,19.871,20.315,19.634,19.104,21.033,20.007,21.345,0.099,3.157,0.00404145188449995,20.143
159,60509,2453865.53689,23.372,19.858,20.311,19.609,19.105,20.831999999999997,19.974,21.357,0.12,3.119428571428571,0.07503078733171802,20.25257142857143
160,60510,2453866.54498,23.746,19.858,20.31,19.608,19.099,21.014,19.975,21.314,0.203,3.1382857142857143,0.011146214390398413,20.607714285714284
161,70407,2454198.69805,23.449,19.708,20.167,19.424,18.961,20.913,19.848,21.135,0.106,2.992285714285714,0.0316001808313051,20.456714285714288
162,70408,2454199.6888200003,24.428,20.355,20.809,20.115,19.583,21.524,20.479,21.798000000000002,0.203,3.636142857142857,0.014357675896203254,20.791857142857143
163,70409,2454200.65619,23.436999999999998,20.178,20.631,19.933,,21.361,20.305999999999997,21.656999999999996,0.057,3.467666666666666,0.00833466655989624,19.96933333333333
164,70411,2454202.67001,23.557,20.205,20.635,19.945,19.432000000000002,21.355,20.320999999999998,21.564,0.059000000000000004,3.463857142857143,0.040408037861390245,20.093142857142855
165,70412,2454203.62158,23.389,19.735,20.175,19.474,18.963,20.881999999999998,19.863,21.208000000000002,0.053,3.012857142857143,0.007904188160492159,20.376142857142856
166,70414,2454205.68758,22.82,19.764,20.192,19.506,19.012999999999998,20.893,19.877,21.22,0.034,3.0364285714285706,0.016900267678914456,19.78357142857143
167,70417,2454208.69831,22.999000000000002,19.75,20.197,19.502,19.000999999999998,20.904,19.865,21.22,0.039,3.0327142857142846,0.011571722512445525,19.966285714285718
168,70418,2454209.68056,24.149,20.728,21.176,20.489,19.987000000000002,21.906999999999996,20.886999999999997,22.239,0.107,4.028999999999999,0.012396235987876548,20.12
169,70419,2454210.6847200003,22.935,19.881,20.326,19.624000000000002,19.128,21.070999999999998,20.025,21.345,0.040999999999999995,3.1699999999999995,0.013089435944080605,19.765
170,70421,2454212.71481,22.796,19.842,20.3,19.605,,21.01,19.98,21.339000000000002,0.034,3.1360000000000006,0.007402702209390141,19.66
171,70424,2454215.66675,22.859,19.791,20.22,19.532,19.055,20.97,19.918,21.275,0.055999999999999994,3.078714285714285,0.01636779648900282,19.780285714285718
172,70425,2454216.5674,22.926,19.753,20.192999999999998,19.491,18.988,20.891,19.88,21.215999999999998,0.053,3.0288571428571416,0.010730463976229716,19.897142857142857
173,70426,2454217.5995,22.95,19.726,20.180999999999997,19.472,18.953,20.901999999999997,19.857,21.182,0.07200000000000001,3.008999999999999,0.01110555416602816,19.941
174,70427,2454218.57221,23.023000000000003,19.755,20.211,19.502,18.985,20.936999999999998,19.889,21.241,0.08,3.044285714285713,0.00928644685766816,19.97871428571429
175,70428,2454219.60245,22.756999999999998,19.779,20.212,19.512,18.998,20.958000000000002,19.894000000000002,21.273000000000003,0.077,3.0594285714285725,0.016929827158562612,19.697571428571425
176,70429,2454220.62176,23.081,19.757,20.194000000000003,19.496,18.979,20.930999999999997,19.894000000000002,21.252,0.102,3.041857142857143,0.012902565267202565,20.039142857142856
177,70509,2454230.60071,23.011999999999997,19.757,20.206,19.505,18.999000000000002,20.936,19.88,21.235,0.04,3.044,0.008755950357611016,19.967999999999996
178,70510,2454231.61513,23.139,20.344,20.794,20.092,19.570999999999998,21.51,20.484,21.816,0.044000000000000004,3.6287142857142856,0.005736267245048137,19.510285714285715
179,70511,2454232.67662,24.874000000000002,21.608,22.058000000000003,21.339000000000002,20.835,22.761,21.709,23.121,0.19699999999999998,4.888714285714286,0.023471360461189316,19.985285714285716
180,70514,2454235.68317,22.873,19.794,20.234,19.535,19.015,20.95,19.927,21.266,0.036000000000000004,3.073,0.006879922480104841,19.8
181,70516,2454237.57767,23.155,19.745,20.19,19.487000000000002,18.967,20.909000000000002,19.882,21.226,0.054000000000000006,3.028000000000001,0.007916228058054949,20.127
182,70517,2454238.61171,22.813000000000002,19.809,20.253,19.549,,20.974,19.937,21.263,0.034,3.0875000000000004,0.009874208829121704,19.725500000000004
183,70518,2454239.59355,22.862,19.787,20.227,19.534000000000002,19.012999999999998,20.976999999999997,19.918,21.264,0.034,3.072857142857142,0.011795883058991935,19.789142857142856
184,70519,2454240.62736,22.895,19.816,20.254,19.555,,20.997,19.945,21.241,0.036000000000000004,3.091333333333333,0.022633308787415627,19.803666666666665
185,70520,2454241.52091,22.893,19.813,20.244,19.558,19.049,20.926,19.95,21.276999999999997,0.040999999999999995,3.0867142857142844,0.01940544842492608,19.806285714285718
186,70521,2454242.55738,23.058000000000003,19.803,20.249000000000002,19.543,19.042,20.991999999999997,19.949,21.296999999999997,0.051,3.0949999999999998,0.012793227374979751,19.963000000000005
187,70522,2454243.60615,23.025,19.78,20.226,19.533,19.034000000000002,20.951,19.913,21.272,0.053,3.0712857142857146,0.008596787882841654,19.953714285714284
188,70523,2454244.5751400003,22.708000000000002,19.777,20.219,19.518,19.006,20.939,19.909000000000002,21.244,0.042,3.0574285714285723,0.00579819347884144,19.65057142857143
189,70525,2454246.5359799997,23.125,19.79,20.234,19.527,19.008,20.949,19.929000000000002,21.261999999999997,0.077,3.069857142857143,0.009263343014813748,20.055142857142858
190,70526,2454247.56316,22.855,19.814,20.233,19.547,19.034000000000002,21.0,19.94,21.26,0.066,3.088285714285715,0.018117342388937786,19.766714285714286
191,70602,2454254.59994,22.963,19.769000000000002,20.215999999999998,19.514,19.005,20.95,19.875999999999998,21.193,0.1,3.044714285714285,0.022976178139600928,19.918285714285716
